"가락시장",15,0,0,0,0,193,529,1544,1505,1143,889,888,842,868,865,942,1036,1271,1991,1163,801,756,572,278,18091,1157.223,868.944,38
"가산디지털단지",1,0,0,0,0,241,401,959,882,709,730,835,987,1286,1268,1502,1747,4220,12637,7695,4587,4415,2650,1012,48764,390.518,763.918,17
"강남",714,0,0,0,7,366,994,2435,4004,3027,2723,3443,3853,4944,4641,5681,6667,8148,15272,10957,8348,10617,10193,3512,110546,889.279,908.681,2
"강남구청",0,0,0,0,0,69,210,491,634,452,465,498,585,612,659,1032,1012,1412,3779,2648,1637,1673,1397,716,19981,985.804,752.112,7
"강동",5,0,0,0,0,388,1059,3491,3858,1806,1094,927,857,778,683,700,863,1306,1792,1033,637,540,440,201,22458,1264.418,716.373,5
"강동구청",0,0,0,0,0,167,518,1767,1926,902,629,535,476,481,483,489,601,615,1184,623,397,389,219,75,12476,1194.134,748.703,8
"강변",142,0,0,0,5,490,1706,5593,7933,4563,2990,2753,2356,2316,2270,2328,2527,2944,3588,2723,1875,1546,1304,613,52565,1096.235,670.037,2
"개화산",1,0,0,0,0,160,489,1384,1030,449,305,305,326,305,352,255,270,408,736,363,222,207,139,56,7762,201.505,530.358,5
"거여",1,0,0,0,0,222,527,1755,1439,611,386,302,343,309,264,301,423,448,519,322,175,157,118,46,8668,1314.81,896.19,5
"건대입구",352,1,0,0,8,885,1517,4369,6498,3654,2189,2083,2272,2661,2737,3089,3334,4382,5140,4275,4090,4377,4320,2762,64995,1077.788,603.785,27
"경복궁",68,0,0,0,2,115,297,891,1090,938,728,867,858,1133,1175,1666,2091,2445,4361,2230,1595,1550,1382,500,25982,719.128,313.009,3
"경찰병원",4,0,0,0,0,97,380,1217,1066,588,425,433,335,362,369,367,427,463,932,414,309,276,178,69,8711,1241.478,840.421,3
"고덕",0,0,0,0,0,143,532,1461,1088,629,432,443,485,413,399,507,717,789,684,391,280,308,292,114,10107,1355.677,671.859,5
"고려대",0,0,0,0,0,156,377,1403,1489,674,381,332,395,495,397,579,740,955,1314,664,570,757,637,246,12561,1025.302,331.115,6
"고속터미널",120,0,0,0,0,430,692,2974,4018,3448,2968,3193,3605,3969,4017,4476,4703,5761,6746,5628,5915,4239,3074,1139,71115,850.837,837.545,37
