"가락시장",21,0,0,0,1,194,590,1631,1590,1070,865,810,839,843,749,949,1044,1221,2056,1238,808,811,612,301,18243,1157.223,868.944,38
"가산디지털단지",0,0,0,0,0,233,376,902,857,709,654,760,991,1265,1299,1506,1733,3934,12914,8355,5160,4878,2935,1045,50506,390.518,763.918,17
"강남",719,0,0,0,6,367,1074,2831,4324,3022,2708,3499,3896,5109,4789,5787,6477,8307,14961,11510,9158,11618,11472,3890,115524,889.279,908.681,2
"강남구청",2,0,0,0,0,65,231,562,673,482,453,568,621,672,763,1071,1043,1376,3801,2613,1794,1711,1359,532,20392,985.804,752.112,7
"강동",1,0,0,0,0,418,1084,3700,3770,1855,1118,996,875,821,762,743,826,1252,1926,1118,832,667,429,208,23401,1264.418,716.373,5
"강동구청",1,0,0,0,0,172,533,1919,2051,913,583,509,516,559,468,457,582,636,1275,614,459,437,305,116,13105,1194.134,748.703,8
"강변",116,0,0,0,6,464,1609,5990,7989,4509,3107,2654,2489,2452,2269,2401,2615,3039,3494,2876,1956,1559,1356,588,53538,1096.235,670.037,2
"개화산",0,0,0,0,0,158,459,1370,1051,478,302,284,349,297,419,217,320,423,761,403,235,209,153,68,7956,201.505,530.358,5
"거여",0,0,0,0,0,172,622,1811,1457,644,414,341,366,308,297,278,493,408,525,298,214,187,129,61,9025,1314.81,896.19,5
"건대입구",383,0,0,0,4,931,1614,4656,6757,3724,2108,2118,2466,2543,2690,2835,3445,4291,5275,4414,4452,4975,4487,2288,66456,1077.788,603.785,27
"경복궁",61,0,0,0,1,115,352,895,1134,838,622,760,918,1159,1263,1606,2169,2646,4403,2216,1574,1861,1685,475,26753,719.128,313.009,3
"경찰병원",13,0,0,0,0,82,361,1285,1126,595,455,360,343,316,343,377,415,517,920,409,341,301,235,82,8876,1241.478,840.421,3
"고덕",1,0,0,0,0,143,563,1468,1145,581,457,458,492,456,395,511,801,760,708,442,301,262,328,99,10371,1355.677,671.859,5
"고려대",1,0,0,0,0,141,406,1427,1503,637,400,396,382,427,414,564,778,914,1315,705,678,859,735,323,13005,1025.302,331.115,6
"고속터미널",123,0,0,0,0,528,758,3166,4157,3320,3133,3355,3625,3901,4034,4565,4872,5685,6895,5815,5977,4474,3389,1194,72966,850.837,837.545,37
"공덕",0,0,0,0,0,245,669,2123,2570,1470,1075,1140,1198,1456,1415,1729,1760,2393,6388,3634,2387,2181,1865,809,36507,620.999,617.697,56
"공릉",2,0,0,0,0,247,725,2292,2070,1033,649,621,629,628,529,724,1300,1041,1540,871,713,786,642,358,17400,1193.903,282.891,7
"광나루",0,0,0,0,0,140,673,2289,2773,1299,808,706,644,715,662,849,932,1161,1510,956,598,621,562,167,18065,1137.21,656.679,5
"광명사거리",1,0,0,0,0,926,2088,6533,6520,2780,1439,1281,1268,1205,1020,1036,1123,1401,1639,1186,785,764,520,218,33733,330.852,768.553,7
"광화문",1,0,0,0,0,33,209,560,799,650,731,969,803,1260,1506,1757,1997,2896,7983,4638,3285,3623,2457,813,36970,683.564,369.616,5
"광흥창",0,0,0,0,0,97,374,968,1124,687,408,510,511,438,609,513,578,711,1521,872,506,525,388,146,11486,539.321,601.189,6
"교대",313,0,0,0,0,153,778,2024,2757,2223,2069,2332,2261,3016,3587,3912,3870,5210,10266,6035,4324,4700,5924,1553,67307,846.203,910.047,23
"구로디지털단지",215,0,0,0,6,1841,2712,8216,9138,4837,2626,2349,2328,2586,2335,2328,2730,3760,9186,6425,3785,3471,2722,1215,74811,500.574,802.592,2
"구산",0,0,0,0,0,172,502,1546,1608,754,460,381,356,339,317,356,461,487,455,287,252,257,326,64,9380,385.971,343.656,6
"구의",43,0,0,0,1,504,1173,3662,5071,2383,1338,1208,1110,1177,1144,1041,1167,1387,2147,1255,829,809,635,351,28435,1093.556,637.513,2
"구파발",14,2,0,0,2,310,1540,4250,3542,1629,967,806,738,685,569,655,722,929,815,468,290,259,161,111,19464,331.775,313.009,3
"군자",4,0,0,0,0,476,1170,3832,4890,2175,1172,1053,1091,1195,1180,984,1200,1431,2223,1716,1162,1169,1054,485,29662,1137.211,608.45,57
"굽은다리",3,0,0,0,0,257,698,2224,1942,886,503,468,462,486,365,391,385,428,585,447,312,271,277,81,11471,1327.622,709.451,5
"금호",18,0,0,0,0,175,465,1396,1840,895,576,442,418,396,341,356,320,414,465,330,241,192,145,80,9505,892.776,572.028,3
"길동",0,0,0,0,0,169,494,1440,1385,591,412,415,384,414,350,379,365,485,682,414,318,289,208,82,9276,1300.476,716.373,5
"길음",55,0,0,0,4,460,1786,5960,5027,2487,1461,1095,1190,1123,1087,1296,1668,2009,2395,1469,1192,1056,1040,454,34314,945.448,299.641,4
"김포공항",0,0,0,0,0,23,76,320,406,248,251,311,310,329,456,525,491,624,842,713,624,533,506,165,7753,196.871,562.553,5
"까치산",1,0,0,0,0,914,2193,7021,6989,2922,1648,1349,1344,1202,1039,1110,1099,1104,1341,1051,715,534,442,220,34238,345.771,650.367,25
"낙성대",98,0,0,0,4,492,1470,5180,6457,2936,1362,1084,1127,1145,1146,1225,1251,1686,2326,1639,1445,1257,1111,509,34950,705.295,905.413,2
"남구로",0,0,0,0,0,734,872,2067,2141,1187,640,596,642,636,599,598,707,1043,3010,2161,1251,1037,605,247,20773,444.704,768.553,7
"남부터미널",90,0,0,0,0,101,435,1751,2476,1681,1578,1544,1529,1619,1805,1889,2296,2841,6673,3777,2487,2424,2211,689,39896,861.91,944.582,3
"남성",0,0,0,0,0,233,607,2306,2804,1328,708,584,536,621,484,468,535,620,700,548,414,453,299,155,14403,724.94,841.584,7
"남태령",2,0,0,0,0,10,45,101,138,80,52,41,36,48,42,41,198,111,158,52,21,44,12,8,1240,757.353,946.698,4
"내방",1,0,0,0,0,93,380,1058,1420,836,636,637,672,664,643,825,958,1311,2982,1661,1065,1141,848,302,18133,803.566,841.584,7
"노원",69,0,0,0,3,734,2385,5785,5164,2989,2390,2298,2396,2332,2274,2603,2602,2955,3150,2738,2728,2235,2510,959,51299,1063.814,192.852,47
"녹번",18,0,0,0,0,356,1091,3596,3852,1847,1066,844,819,726,610,595,639,742,840,553,388,346,259,114,19301,504.454,313.009,3
"녹사평",0,0,0,0,0,44,128,326,454,293,259,224,188,217,235,214,382,452,575,426,318,303,238,88,5364,738.161,622.157,6
"논현",0,0,0,0,0,124,287,634,1015,743,621,587,704,881,822,1072,1014,1563,4243,3277,2113,2227,1920,784,24631,953.958,835.849,7
"답십리",0,0,0,0,0,303,847,2809,3135,1345,782,711,629,657,655,648,809,1149,1859,1152,747,534,493,156,19420,1110.581,518.04,5
"당고개",17,0,0,0,0,437,904,2830,2399,1226,767,653,617,601,537,529,572,646,731,595,300,238,170,66,14835,1063.813,127.57,4
"당산",69,0,2,0,2,328,1051,3096,3694,2118,1306,1171,1110,1119,1015,1094,1155,1799,2927,1779,1136,1077,893,413,28354,477.653,613.96,2
"대림",64,0,0,0,8,1977,2346,5659,6700,3836,2117,1913,2040,1979,1824,1940,2042,2557,3929,2702,1911,1549,1166,579,48838,486.922,768.553,27
"대청",23,0,0,0,0,170,677,2202,1927,788,640,559,585,534,470,481,893,836,1358,736,541,409,372,154,14355,1082.793,962.105,3
"대치",34,2,0,0,1,123,635,1710,1486,883,616,518,557,474,488,619,621,869,952,796,625,533,1524,165,14231,1005.979,962.105,3
"대흥",1,0,0,0,0,87,271,771,1033,512,344,341,422,552,460,461,662,930,1304,738,539,532,673,253,10886,574.278,621.428,6
"도곡",27,0,0,0,0,73,318,977,1107,627,420,366,322,383,385,485,668,848,1148,652,449,422,332,86,10095,967.904,966.74,3
"도림천",2,0,0,0,0,19,42,106,85,50,16,24,48,43,45,130,100,95,89,58,57,70,23,23,1125,431.228,702.422,2
"도봉산",1,0,0,0,0,293,894,3224,1787,865,462,405,382,439,432,613,615,559,529,327,184,148,106,67,12332,956.056,192.853,17
"독립문",16,0,0,0,4,226,354,909,952,558,404,421,424,395,413,425,590,493,653,380,218,203,259,77,8374,661.654,313.009,3
"독바위",0,0,0,0,0,97,241,773,661,247,136,155,108,106,131,117,154,113,103,61,52,53,33,10,3351,412.847,271.974,6
"돌곶이",0,0,0,0,0,279,671,2019,2141,882,526,426,410,411,384,429,422,428,601,550,327,272,247,131,11556,1121.619,331.115,6
"동대문",121,0,0,0,23,807,820,1341,1522,1538,1711,2139,2496,2793,3349,3523,3980,4931,5731,3283,2275,1758,1528,788,46457,876.366,384.015,14
"동대문역사문화공원",253,0,0,0,7,581,648,704,992,1023,1147,1401,1406,1637,1885,2279,3092,3706,6071,4686,3151,2909,2341,1303,41222,871.891,447.234,245
"동대입구",21,0,0,0,0,35,122,355,416,271,295,329,411,529,554,770,957,1658,2115,1329,1452,1823,984,371,14797,800.298,549.974,3
"동묘앞",13,0,0,0,3,263,378,974,1020,725,722,799,1083,1146,1415,1718,1731,1702,2081,1339,921,852,667,288,19840,945.523,384.014,16
"동작",2,0,0,0,0,24,82,326,364,226,137,135,116,119,151,162,126,187,259,154,101,73,51,19,2814,757.353,786.528,4
"둔촌동",0,0,0,0,0,193,855,2693,2468,1219,713,663,595,657,615,629,604,785,1141,857,503,492,419,151,16252,1305.66,742.184,5
"디지털미디어시티",0,0,0,0,0,277,873,3006,3130,1402,697,534,572,492,432,454,587,781,2364,1358,687,457,528,176,18807,410.349,461.301,6
"뚝섬",41,0,0,0,0,174,548,1625,1923,952,601,583,622,690,596,755,1072,1094,2487,1689,761,1090,795,207,18305,1053.888,547.665,2
"뚝섬유원지",1,0,0,0,0,193,480,1408,1707,958,413,298,297,285,295,386,345,409,538,380,311,247,169,84,9204,1002.496,620.333,7
"마곡",0,0,0,0,0,11,44,218,133,43,28,26,27,18,24,25,44,205,109,29,12,3,9,1,1009,211.598,622.481,5
"마들",0,0,0,0,0,379,1202,3717,2561,1120,691,581,619,516,404,419,487,448,494,348,245,217,170,56,14674,1029.086,188.219,7
"마장",0,0,0,0,0,96,283,825,987,460,347,274,373,331,369,380,426,536,639,419,275,272,225,81,7598,1052.575,509.412,5
"마천",1,0,0,0,0,245,527,1679,1375,555,396,267,324,300,231,200,265,258,296,182,136,122,60,30,7449,1314.81,928.81,5
"마포",2,0,0,0,0,89,378,1240,1424,724,544,524,598,700,639,695,741,1122,2789,1417,1008,1039,799,291,16763,597.567,645.716,5
"마포구청",0,0,0,0,0,278,777,2065,2437,1222,724,667,653,678,533,602,695,799,1659,919,649,624,476,174,16631,455.598,506.923,6
"망원",1,0,0,0,0,209,599,1671,1933,963,580,480,529,512,479,520,546,658,1160,822,485,494,367,179,13187,489.129,512.111,6
"매봉",22,0,0,0,0,76,329,1004,1085,665,466,454,472,538,597,650,661,1103,2546,1389,851,974,636,231,14749,932.587,962.105,3
"먹골",2,0,0,0,0,271,600,1932,2058,996,591,498,521,470,385,393,473,544,748,510,369,308,246,113,12028,1193.903,362.101,7
"면목",1,0,0,0,0,435,1009,3324,3572,1515,785,643,680,769,661,773,1299,996,968,902,614,535,552,190,20223,1193.903,468.831,7
"명동",135,0,0,0,2,35,107,244,450,616,807,998,1164,1414,1794,2369,2731,3646,5483,4300,3772,4458,4318,1316,40159,746.47,495.017,4
"명일",2,0,0,0,0,188,804,2346,1845,935,553,512,556,472,378,421,567,543,461,332,247,287,209,55,11713,1345.212,694.504,5
"목동",2,0,0,0,0,346,1184,3857,3909,1687,991,965,907,868,806,798,945,1018,1322,863,686,684,857,242,22937,386.734,645.691,5
"몽촌토성",0,0,0,0,0,47,207,539,722,374,275,230,278,336,289,339,329,443,937,552,359,357,304,102,7019,1139.439,755.559,8
"무악재",8,0,0,0,0,102,300,995,974,462,289,262,217,214,183,167,149,206,262,160,104,112,76,33,5275,608.485,313.009,3
"문래",59,0,0,0,0,180,727,2427,2187,1161,763,773,738,861,843,926,943,1312,3767,2276,1266,1144,786,311,23450,463.701,672.417,2
"문정",1,0,0,0,0,57,252,831,906,404,232,208,185,263,216,243,279,382,588,360,260,240,400,52,6359,1206.363,878.029,8
"미아",21,0,0,0,0,421,1255,3570,3268,1715,1014,956,981,870,792,926,1004,1253,1590,991,628,569,704,228,22756,1012.017,299.428,4
"미아사거리",70,0,0,0,0,705,2319,7177,6490,3442,1926,1619,1618,1604,1521,1373,1803,1847,2099,1548,1705,1046,766,407,41085,979.998,299.641,4
"반포",1,0,0,0,0,47,188,573,745,418,299,250,233,281,262,402,481,563,836,670,505,586,354,136,7830,899.452,841.584,7
"발산",0,0,0,0,0,118,466,1575,1294,562,394,358,561,504,516,503,837,886,1421,870,572,579,582,198,12796,240.573,642.882,5
"방배",105,0,0,0,0,157,568,1666,2199,1404,949,954,1068,1194,1218,1514,1659,2149,3663,2163,1857,1968,1764,512,28731,786.319,905.413,2
"방이",0,0,0,0,0,88,363,984,805,466,355,354,275,259,233,328,394,369,796,524,331,408,394,84,7810,1314.81,804.973,5
"방화",1,0,0,0,0,197,650,1763,1283,587,447,390,404,392,300,312,496,544,530,263,228,192,130,53,9162,201.505,488.426,5
