2013-07-06,토,0,6,0,3|8,가락시장,00,40,164
2013-07-06,토,0,6,0,7,가산디지털단지,00,165,184
2013-07-06,토,0,6,0,2,강남,00,1,207
2013-07-06,토,0,6,0,7,강남구청,00,109,148
2013-07-06,토,0,6,0,5,강동,00,63,515
2013-07-06,토,0,6,0,8,강동구청,00,28,217
2013-07-06,토,0,6,0,2,강변,00,0,0
2013-07-06,토,0,6,0,5,개화산,00,14,161
2013-07-06,토,0,6,0,5,거여,00,8,185
2013-07-06,토,0,6,0,2|7,건대입구,00,227,640
2013-07-06,토,0,6,0,3,경복궁,00,3,41
2013-07-06,토,0,6,0,3,경찰병원,00,0,32
2013-07-06,토,0,6,0,5,고덕,00,33,223
2013-07-06,토,0,6,0,6,고려대,00,42,262
2013-07-06,토,0,6,0,3|7,고속터미널,00,83,130
2013-07-06,토,0,6,0,5,공덕,00,189,488
2013-07-06,토,0,6,0,7,공릉,00,64,358
2013-07-06,토,0,6,0,5,광나루,00,52,223
2013-07-06,토,0,6,0,7,광명사거리,00,76,707
2013-07-06,토,0,6,0,5,광화문,00,187,134
2013-07-06,토,0,6,0,6,광흥창,00,36,107
2013-07-06,토,0,6,0,2|3,교대,00,0,65
2013-07-06,토,0,6,0,2,구로디지털단지,00,3,254
2013-07-06,토,0,6,0,6,구산,00,15,152
2013-07-06,토,0,6,0,2,구의,00,0,0
2013-07-06,토,0,6,0,3,구파발,00,0,111
2013-07-06,토,0,6,0,5,군자,00,185,798
2013-07-06,토,0,6,0,5,굽은다리,00,20,251
2013-07-06,토,0,6,0,3,금호,00,0,0
2013-07-06,토,0,6,0,5,길동,00,20,181
2013-07-06,토,0,6,0,4,길음,00,1,1
2013-07-06,토,0,6,0,5,김포공항,00,52,37
2013-07-06,토,0,6,0,5,까치산,00,62,921
2013-07-06,토,0,6,0,2,낙성대,00,1,150
2013-07-06,토,0,6,0,7,남구로,00,76,258
2013-07-06,토,0,6,0,3,남부터미널,00,0,53
2013-07-06,토,0,6,0,7,남성,00,48,290
2013-07-06,토,0,6,0,4,남태령,00,0,9
2013-07-06,토,0,6,0,7,내방,00,85,199
2013-07-06,토,0,6,0,4|7,노원,00,165,640
2013-07-06,토,0,6,0,3,녹번,00,0,48
2013-07-06,토,0,6,0,6,녹사평,00,55,121
2013-07-06,토,0,6,0,7,논현,00,383,202
2013-07-06,토,0,6,0,5,답십리,00,46,270
2013-07-06,토,0,6,0,4,당고개,00,1,81
2013-07-06,토,0,6,0,2,당산,00,1,49
2013-07-06,토,0,6,0,2|7,대림,00,50,294
2013-07-06,토,0,6,0,3,대청,00,0,36
