2013-04-03,수,0,3,1,2|7,건대입구,00,708,923
2013-04-04,목,0,4,1,2|7,건대입구,00,814,1094
2013-04-05,금,0,5,1,2|7,건대입구,00,1178,1766
2013-04-06,토,0,6,0,2|7,건대입구,00,354,874
2013-04-07,일,0,0,0,2|7,건대입구,00,0,374
2013-04-08,월,0,1,1,2|7,건대입구,00,383,740
2013-04-09,화,0,2,1,2|7,건대입구,00,536,806
2013-04-10,수,0,3,1,2|7,건대입구,00,571,789
2013-04-11,목,0,4,1,2|7,건대입구,00,679,997
2013-04-12,금,0,5,1,2|7,건대입구,00,1041,1427
2013-04-13,토,0,6,0,2|7,건대입구,00,248,670
2013-04-14,일,0,0,0,2|7,건대입구,00,1,361
2013-04-15,월,0,1,1,2|7,건대입구,00,331,891
2013-04-16,화,0,2,1,2|7,건대입구,00,571,917
2013-04-17,수,0,3,1,2|7,건대입구,00,603,926
2013-04-18,목,0,4,1,2|7,건대입구,00,668,988
2013-04-19,금,0,5,1,2|7,건대입구,00,935,1494
2013-04-20,토,0,6,0,2|7,건대입구,00,288,532
2013-04-21,일,0,0,0,2|7,건대입구,00,2,319
2013-04-22,월,0,1,1,2|7,건대입구,00,355,645
2013-04-23,화,0,2,1,2|7,건대입구,00,519,893
2013-04-24,수,0,3,1,2|7,건대입구,00,605,901
2013-04-25,목,0,4,1,2|7,건대입구,00,641,1113
2013-04-26,금,0,5,1,2|7,건대입구,00,1162,1551
2013-04-27,토,0,6,0,2|7,건대입구,00,292,730
2013-04-28,일,0,0,0,2|7,건대입구,00,4,452
2013-04-29,월,0,1,1,2|7,건대입구,00,406,852
2013-04-30,화,0,2,1,2|7,건대입구,00,821,1207
2013-05-01,수,0,3,1,2|7,건대입구,00,695,959
2013-05-02,목,0,4,1,2|7,건대입구,00,706,962
2013-05-03,금,0,5,1,2|7,건대입구,00,1085,1555
2013-05-04,토,0,6,0,2|7,건대입구,00,280,676
2013-05-05,일,0,0,0,2|7,건대입구,00,4,349
2013-05-06,월,0,1,1,2|7,건대입구,00,414,868
2013-05-07,화,0,2,1,2|7,건대입구,00,596,972
2013-05-08,수,0,3,1,2|7,건대입구,00,549,959
2013-05-09,목,0,4,1,2|7,건대입구,00,666,1087
2013-05-10,금,0,5,1,2|7,건대입구,00,1025,1472
2013-05-11,토,0,6,0,2|7,건대입구,00,245,787
2013-05-12,일,0,0,0,2|7,건대입구,00,2,473
2013-05-13,월,0,1,1,2|7,건대입구,00,424,905
2013-05-14,화,0,2,1,2|7,건대입구,00,1203,1109
2013-05-15,수,0,3,1,2|7,건대입구,00,2013,1388
2013-05-16,목,0,4,1,2|7,건대입구,00,2120,1921
2013-05-17,공,1,5,0,2|7,건대입구,00,315,733
2013-05-18,토,0,6,0,2|7,건대입구,00,5,623
2013-05-19,일,0,0,0,2|7,건대입구,00,4,402
2013-05-20,월,0,1,1,2|7,건대입구,00,482,879
2013-05-21,화,0,2,1,2|7,건대입구,00,658,1064
2013-05-22,수,0,3,1,2|7,건대입구,00,719,1073
2013-05-23,목,0,4,1,2|7,건대입구,00,756,1278
2013-05-24,금,0,5,1,2|7,건대입구,00,1044,1739
2013-05-25,토,0,6,0,2|7,건대입구,00,240,755
