2013-04-01,월,0,1,1,3|7,고속터미널,00,131,183
2013-04-02,화,0,2,1,3|7,고속터미널,00,258,244
2013-04-03,수,0,3,1,3|7,고속터미널,00,235,219
2013-04-04,목,0,4,1,3|7,고속터미널,00,272,293
2013-04-05,금,0,5,1,3|7,고속터미널,00,481,447
2013-04-06,토,0,6,0,3|7,고속터미널,00,152,141
2013-04-07,일,0,0,0,3|7,고속터미널,00,0,38
2013-04-08,월,0,1,1,3|7,고속터미널,00,123,192
2013-04-09,화,0,2,1,3|7,고속터미널,00,219,231
2013-04-10,수,0,3,1,3|7,고속터미널,00,253,244
2013-04-11,목,0,4,1,3|7,고속터미널,00,246,293
2013-04-12,금,0,5,1,3|7,고속터미널,00,422,441
2013-04-13,토,0,6,0,3|7,고속터미널,00,135,122
2013-04-14,일,0,0,0,3|7,고속터미널,00,0,58
2013-04-15,월,0,1,1,3|7,고속터미널,00,156,185
2013-04-16,화,0,2,1,3|7,고속터미널,00,201,200
2013-04-17,수,0,3,1,3|7,고속터미널,00,246,230
2013-04-18,목,0,4,1,3|7,고속터미널,00,292,272
2013-04-19,금,0,5,1,3|7,고속터미널,00,426,410
2013-04-20,토,0,6,0,3|7,고속터미널,00,120,149
2013-04-21,일,0,0,0,3|7,고속터미널,00,1,36
2013-04-22,월,0,1,1,3|7,고속터미널,00,118,181
2013-04-23,화,0,2,1,3|7,고속터미널,00,187,207
2013-04-24,수,0,3,1,3|7,고속터미널,00,252,223
2013-04-25,목,0,4,1,3|7,고속터미널,00,272,240
2013-04-26,금,0,5,1,3|7,고속터미널,00,522,430
2013-04-27,토,0,6,0,3|7,고속터미널,00,269,162
2013-04-28,일,0,0,0,3|7,고속터미널,00,0,34
2013-04-29,월,0,1,1,3|7,고속터미널,00,152,223
2013-04-30,화,0,2,1,3|7,고속터미널,00,307,322
2013-05-01,수,0,3,1,3|7,고속터미널,00,286,225
2013-05-02,목,0,4,1,3|7,고속터미널,00,310,271
2013-05-03,금,0,5,1,3|7,고속터미널,00,466,465
2013-05-04,토,0,6,0,3|7,고속터미널,00,193,115
2013-05-05,일,0,0,0,3|7,고속터미널,00,0,70
2013-05-06,월,0,1,1,3|7,고속터미널,00,153,179
2013-05-07,화,0,2,1,3|7,고속터미널,00,288,274
2013-05-08,수,0,3,1,3|7,고속터미널,00,241,210
2013-05-09,목,0,4,1,3|7,고속터미널,00,251,293
2013-05-10,금,0,5,1,3|7,고속터미널,00,387,478
2013-05-11,토,0,6,0,3|7,고속터미널,00,105,146
2013-05-12,일,0,0,0,3|7,고속터미널,00,0,51
2013-05-13,월,0,1,1,3|7,고속터미널,00,192,229
2013-05-14,화,0,2,1,3|7,고속터미널,00,271,306
2013-05-15,수,0,3,1,3|7,고속터미널,00,258,348
2013-05-16,목,0,4,1,3|7,고속터미널,00,1041,705
2013-05-17,공,1,5,0,3|7,고속터미널,00,348,230
2013-05-18,토,0,6,0,3|7,고속터미널,00,0,81
2013-05-19,일,0,0,0,3|7,고속터미널,00,0,15
2013-05-20,월,0,1,1,3|7,고속터미널,00,198,192
2013-05-21,화,0,2,1,3|7,고속터미널,00,208,239
2013-05-22,수,0,3,1,3|7,고속터미널,00,266,241
2013-05-23,목,0,4,1,3|7,고속터미널,00,328,309
2013-05-24,금,0,5,1,3|7,고속터미널,00,398,501
2013-05-25,토,0,6,0,3|7,고속터미널,00,110,162
2013-05-26,일,0,0,0,3|7,고속터미널,00,1,33
2013-05-27,월,0,1,1,3|7,고속터미널,00,99,147
2013-05-28,화,0,2,1,3|7,고속터미널,00,210,235
2013-05-29,수,0,3,1,3|7,고속터미널,00,236,280
2013-05-30,목,0,4,1,3|7,고속터미널,00,321,332
2013-05-31,금,0,5,1,3|7,고속터미널,00,417,443
2013-06-01,토,0,6,0,3|7,고속터미널,00,121,152
2013-06-02,일,0,0,0,3|7,고속터미널,00,0,22
2013-06-03,월,0,1,1,3|7,고속터미널,00,167,163
2013-06-04,화,0,2,1,3|7,고속터미널,00,238,264
2013-06-05,수,0,3,1,3|7,고속터미널,00,384,460
2013-06-06,공,1,4,0,3|7,고속터미널,00,124,136
2013-06-07,금,0,5,1,3|7,고속터미널,00,268,307
2013-06-08,토,0,6,0,3|7,고속터미널,00,118,154
2013-06-09,일,0,0,0,3|7,고속터미널,00,0,32
2013-06-10,월,0,1,1,3|7,고속터미널,00,145,169
2013-06-11,화,0,2,1,3|7,고속터미널,00,238,226
2013-06-12,수,0,3,1,3|7,고속터미널,00,210,198
2013-06-13,목,0,4,1,3|7,고속터미널,00,236,280
2013-06-14,금,0,5,1,3|7,고속터미널,00,453,485
2013-06-15,토,0,6,0,3|7,고속터미널,00,174,159
2013-06-16,일,0,0,0,3|7,고속터미널,00,2,31
2013-06-17,월,0,1,1,3|7,고속터미널,00,147,162
2013-06-18,화,0,2,1,3|7,고속터미널,00,227,191
2013-06-19,수,0,3,1,3|7,고속터미널,00,251,286
2013-06-20,목,0,4,1,3|7,고속터미널,00,306,290
2013-06-21,금,0,5,1,3|7,고속터미널,00,450,546
2013-06-22,토,0,6,0,3|7,고속터미널,00,158,194
2013-06-23,일,0,0,0,3|7,고속터미널,00,3,41
2013-06-24,월,0,1,1,3|7,고속터미널,00,158,205
2013-06-25,화,0,2,1,3|7,고속터미널,00,230,239
2013-06-26,수,0,3,1,3|7,고속터미널,00,259,229
2013-06-27,목,0,4,1,3|7,고속터미널,00,276,270
2013-06-28,금,0,5,1,3|7,고속터미널,00,434,422
2013-06-29,토,0,6,0,3|7,고속터미널,00,164,135
2013-06-30,일,0,0,0,3|7,고속터미널,00,0,57
2013-07-01,월,0,1,1,3|7,고속터미널,00,177,159
2013-07-02,화,0,2,1,3|7,고속터미널,00,216,205
2013-07-03,수,0,3,1,3|7,고속터미널,00,269,228
2013-07-04,목,0,4,1,3|7,고속터미널,00,245,204
2013-07-05,금,0,5,1,3|7,고속터미널,00,338,413
2013-07-06,토,0,6,0,3|7,고속터미널,00,83,130
2013-07-07,일,0,0,0,3|7,고속터미널,00,0,43
2013-07-08,월,0,1,1,3|7,고속터미널,00,130,143
2013-07-09,화,0,2,1,3|7,고속터미널,00,183,212
2013-07-10,수,0,3,1,3|7,고속터미널,00,251,218
2013-07-11,목,0,4,1,3|7,고속터미널,00,231,246
2013-07-12,금,0,5,1,3|7,고속터미널,00,387,383
