2013-04-11,목,0,4,1,2|6,합정,00,325,488
2013-04-12,금,0,5,1,2|6,합정,00,438,713
2013-04-13,토,0,6,0,2|6,합정,00,163,283
2013-04-14,일,0,0,0,2|6,합정,00,1,58
2013-04-15,월,0,1,1,2|6,합정,00,162,268
2013-04-16,화,0,2,1,2|6,합정,00,261,463
2013-04-17,수,0,3,1,2|6,합정,00,272,433
2013-04-18,목,0,4,1,2|6,합정,00,298,585
2013-04-19,금,0,5,1,2|6,합정,00,462,685
2013-04-20,토,0,6,0,2|6,합정,00,152,207
2013-04-21,일,0,0,0,2|6,합정,00,0,58
2013-04-22,월,0,1,1,2|6,합정,00,144,274
2013-04-23,화,0,2,1,2|6,합정,00,251,364
2013-04-24,수,0,3,1,2|6,합정,00,282,457
2013-04-25,목,0,4,1,2|6,합정,00,332,578
2013-04-26,금,0,5,1,2|6,합정,00,429,711
2013-04-27,토,0,6,0,2|6,합정,00,135,315
2013-04-28,일,0,0,0,2|6,합정,00,1,49
2013-04-29,월,0,1,1,2|6,합정,00,202,379
2013-04-30,화,0,2,1,2|6,합정,00,462,566
2013-05-01,수,0,3,1,2|6,합정,00,345,435
2013-05-02,목,0,4,1,2|6,합정,00,298,554
2013-05-03,금,0,5,1,2|6,합정,00,482,584
2013-05-04,토,0,6,0,2|6,합정,00,140,274
2013-05-05,일,0,0,0,2|6,합정,00,0,80
2013-05-06,월,0,1,1,2|6,합정,00,192,324
2013-05-07,화,0,2,1,2|6,합정,00,286,433
2013-05-08,수,0,3,1,2|6,합정,00,276,408
2013-05-09,목,0,4,1,2|6,합정,00,331,560
2013-05-10,금,0,5,1,2|6,합정,00,504,735
2013-05-11,토,0,6,0,2|6,합정,00,159,228
2013-05-12,일,0,0,0,2|6,합정,00,1,177
2013-05-13,월,0,1,1,2|6,합정,00,197,294
2013-05-14,화,0,2,1,2|6,합정,00,335,500
2013-05-15,수,0,3,1,2|6,합정,00,447,581
2013-05-16,목,0,4,1,2|6,합정,00,576,875
2013-05-17,공,1,5,0,2|6,합정,00,214,540
2013-05-18,토,0,6,0,2|6,합정,00,1,317
2013-05-19,일,0,0,0,2|6,합정,00,1,79
2013-05-20,월,0,1,1,2|6,합정,00,209,319
2013-05-21,화,0,2,1,2|6,합정,00,297,482
2013-05-22,수,0,3,1,2|6,합정,00,369,598
2013-05-23,목,0,4,1,2|6,합정,00,357,584
2013-05-24,금,0,5,1,2|6,합정,00,526,722
2013-05-25,토,0,6,0,2|6,합정,00,187,420
2013-05-26,일,0,0,0,2|6,합정,00,0,59
2013-05-27,월,0,1,1,2|6,합정,00,157,240
2013-05-28,화,0,2,1,2|6,합정,00,283,392
2013-05-29,수,0,3,1,2|6,합정,00,321,590
2013-05-30,목,0,4,1,2|6,합정,00,366,546
2013-05-31,금,0,5,1,2|6,합정,00,580,849
2013-06-01,토,0,6,0,2|6,합정,00,176,589
2013-06-02,일,0,0,0,2|6,합정,00,0,105
2013-06-03,월,0,1,1,2|6,합정,00,190,302
2013-06-04,화,0,2,1,2|6,합정,00,323,495
2013-06-05,수,0,3,1,2|6,합정,00,534,684
2013-06-06,공,1,4,0,2|6,합정,00,157,260
2013-06-07,금,0,5,1,2|6,합정,00,346,618
2013-06-08,토,0,6,0,2|6,합정,00,143,226
2013-06-09,일,0,0,0,2|6,합정,00,0,78
2013-06-10,월,0,1,1,2|6,합정,00,190,311
2013-06-11,화,0,2,1,2|6,합정,00,271,449
2013-06-12,수,0,3,1,2|6,합정,00,300,417
2013-06-13,목,0,4,1,2|6,합정,00,332,511
2013-06-14,금,0,5,1,2|6,합정,00,564,775
2013-06-15,토,0,6,0,2|6,합정,00,168,247
2013-06-16,일,0,0,0,2|6,합정,00,0,75
2013-06-17,월,0,1,1,2|6,합정,00,150,267
2013-06-18,화,0,2,1,2|6,합정,00,262,391
2013-06-19,수,0,3,1,2|6,합정,00,304,476
2013-06-20,목,0,4,1,2|6,합정,00,354,586
2013-06-21,금,0,5,1,2|6,합정,00,576,711
2013-06-22,토,0,6,0,2|6,합정,00,159,217
2013-06-23,일,0,0,0,2|6,합정,00,0,110
