2013-04-07,일,0,0,0,1|4,동대문,00,6,176
2013-04-08,월,0,1,1,1|4,동대문,00,121,279
2013-04-09,화,0,2,1,1|4,동대문,00,155,263
2013-04-10,수,0,3,1,1|4,동대문,00,111,267
2013-04-11,목,0,4,1,1|4,동대문,00,162,312
2013-04-12,금,0,5,1,1|4,동대문,00,214,418
2013-04-13,토,0,6,0,1|4,동대문,00,10,218
2013-04-14,일,0,0,0,1|4,동대문,00,5,155
2013-04-15,월,0,1,1,1|4,동대문,00,131,286
2013-04-16,화,0,2,1,1|4,동대문,00,168,282
2013-04-17,수,0,3,1,1|4,동대문,00,166,293
2013-04-18,목,0,4,1,1|4,동대문,00,149,331
2013-04-19,금,0,5,1,1|4,동대문,00,223,431
2013-04-20,토,0,6,0,1|4,동대문,00,9,211
2013-04-21,일,0,0,0,1|4,동대문,00,14,142
2013-04-22,월,0,1,1,1|4,동대문,00,135,280
2013-04-23,화,0,2,1,1|4,동대문,00,105,256
2013-04-24,수,0,3,1,1|4,동대문,00,139,330
2013-04-25,목,0,4,1,1|4,동대문,00,131,294
2013-04-26,금,0,5,1,1|4,동대문,00,214,459
2013-04-27,토,0,6,0,1|4,동대문,00,22,181
2013-04-28,일,0,0,0,1|4,동대문,00,5,179
2013-04-29,월,0,1,1,1|4,동대문,00,136,242
2013-04-30,화,0,2,1,1|4,동대문,00,207,398
2013-05-01,수,0,3,1,1|4,동대문,00,136,226
2013-05-02,목,0,4,1,1|4,동대문,00,162,348
2013-05-03,금,0,5,1,1|4,동대문,00,197,493
2013-05-04,토,0,6,0,1|4,동대문,00,14,223
2013-05-05,일,0,0,0,1|4,동대문,00,12,199
2013-05-06,월,0,1,1,1|4,동대문,00,139,242
2013-05-07,화,0,2,1,1|4,동대문,00,127,298
2013-05-08,수,0,3,1,1|4,동대문,00,119,237
2013-05-09,목,0,4,1,1|4,동대문,00,136,323
2013-05-10,금,0,5,1,1|4,동대문,00,222,422
2013-05-11,토,0,6,0,1|4,동대문,00,22,329
2013-05-12,일,0,0,0,1|4,동대문,00,5,124
2013-05-13,월,0,1,1,1|4,동대문,00,145,326
2013-05-14,화,0,2,1,1|4,동대문,00,153,313
2013-05-15,수,0,3,1,1|4,동대문,00,184,347
2013-05-16,목,0,4,1,1|4,동대문,00,243,560
2013-05-17,공,1,5,0,1|4,동대문,00,33,230
2013-05-18,토,0,6,0,1|4,동대문,00,7,182
2013-05-19,일,0,0,0,1|4,동대문,00,6,150
2013-05-20,월,0,1,1,1|4,동대문,00,161,312
2013-05-21,화,0,2,1,1|4,동대문,00,170,364
2013-05-22,수,0,3,1,1|4,동대문,00,152,306
2013-05-23,목,0,4,1,1|4,동대문,00,188,346
2013-05-24,금,0,5,1,1|4,동대문,00,223,497
2013-05-25,토,0,6,0,1|4,동대문,00,33,212
2013-05-26,일,0,0,0,1|4,동대문,00,8,152
2013-05-27,월,0,1,1,1|4,동대문,00,110,198
2013-05-28,화,0,2,1,1|4,동대문,00,150,300
2013-05-29,수,0,3,1,1|4,동대문,00,158,321
2013-05-30,목,0,4,1,1|4,동대문,00,182,356
2013-05-31,금,0,5,1,1|4,동대문,00,268,445
2013-06-01,토,0,6,0,1|4,동대문,00,35,212
2013-06-02,일,0,0,0,1|4,동대문,00,4,146
2013-06-03,월,0,1,1,1|4,동대문,00,168,288
2013-06-04,화,0,2,1,1|4,동대문,00,167,250
2013-06-05,수,0,3,1,1|4,동대문,00,239,372
2013-06-06,공,1,4,0,1|4,동대문,00,14,163
2013-06-07,금,0,5,1,1|4,동대문,00,245,405
2013-06-08,토,0,6,0,1|4,동대문,00,23,226
2013-06-09,일,0,0,0,1|4,동대문,00,6,146
2013-06-10,월,0,1,1,1|4,동대문,00,149,284
2013-06-11,화,0,2,1,1|4,동대문,00,124,269
2013-06-12,수,0,3,1,1|4,동대문,00,144,307
2013-06-13,목,0,4,1,1|4,동대문,00,149,316
2013-06-14,금,0,5,1,1|4,동대문,00,245,434
2013-06-15,토,0,6,0,1|4,동대문,00,14,170
2013-06-16,일,0,0,0,1|4,동대문,00,12,185
2013-06-17,월,0,1,1,1|4,동대문,00,140,283
2013-06-18,화,0,2,1,1|4,동대문,00,101,240
2013-06-19,수,0,3,1,1|4,동대문,00,174,305
2013-06-20,목,0,4,1,1|4,동대문,00,180,360
2013-06-21,금,0,5,1,1|4,동대문,00,198,513
2013-06-22,토,0,6,0,1|4,동대문,00,12,196
2013-06-23,일,0,0,0,1|4,동대문,00,6,162
2013-06-24,월,0,1,1,1|4,동대문,00,161,270
2013-06-25,화,0,2,1,1|4,동대문,00,144,316
2013-06-26,수,0,3,1,1|4,동대문,00,189,286
2013-06-27,목,0,4,1,1|4,동대문,00,154,300
2013-06-28,금,0,5,1,1|4,동대문,00,198,438
2013-06-29,토,0,6,0,1|4,동대문,00,13,185
2013-06-30,일,0,0,0,1|4,동대문,00,12,135
2013-07-01,월,0,1,1,1|4,동대문,00,163,272
2013-07-02,화,0,2,1,1|4,동대문,00,104,230
2013-07-03,수,0,3,1,1|4,동대문,00,144,306
2013-07-04,목,0,4,1,1|4,동대문,00,96,277
2013-07-05,금,0,5,1,1|4,동대문,00,249,466
2013-07-06,토,0,6,0,1|4,동대문,00,20,210
2013-07-07,일,0,0,0,1|4,동대문,00,7,133
2013-07-08,월,0,1,1,1|4,동대문,00,84,188
2013-07-09,화,0,2,1,1|4,동대문,00,143,309
2013-07-10,수,0,3,1,1|4,동대문,00,152,302
2013-07-11,목,0,4,1,1|4,동대문,00,144,284
2013-07-12,금,0,5,1,1|4,동대문,00,159,360
2013-07-13,토,0,6,0,1|4,동대문,00,14,200
2013-07-14,일,0,0,0,1|4,동대문,00,6,141
2013-07-15,월,0,1,1,1|4,동대문,00,145,282
2013-07-16,화,0,2,1,1|4,동대문,00,109,227
2013-07-17,수,0,3,1,1|4,동대문,00,138,274
2013-07-18,목,0,4,1,1|4,동대문,00,194,307
2013-07-19,금,0,5,1,1|4,동대문,00,202,446
2013-07-20,토,0,6,0,1|4,동대문,00,13,189
2013-07-21,일,0,0,0,1|4,동대문,00,15,192
2013-07-22,월,0,1,1,1|4,동대문,00,101,253
2013-07-23,화,0,2,1,1|4,동대문,00,138,242
2013-07-24,수,0,3,1,1|4,동대문,00,141,337
2013-07-25,목,0,4,1,1|4,동대문,00,160,310
2013-07-26,금,0,5,1,1|4,동대문,00,215,399
2013-07-27,토,0,6,0,1|4,동대문,00,8,133
2013-07-28,일,0,0,0,1|4,동대문,00,4,112
2013-07-29,월,0,1,1,1|4,동대문,00,115,308
2013-07-30,화,0,2,1,1|4,동대문,00,141,267
2013-07-31,수,0,3,1,1|4,동대문,00,126,345
2013-08-01,목,0,4,1,1|4,동대문,00,197,348
2013-08-02,금,0,5,1,1|4,동대문,00,175,345
2013-08-03,토,0,6,0,1|4,동대문,00,14,146
2013-08-04,일,0,0,0,1|4,동대문,00,12,141
2013-08-05,월,0,1,1,1|4,동대문,00,111,263
2013-08-06,화,0,2,1,1|4,동대문,00,130,258
2013-08-07,수,0,3,1,1|4,동대문,00,124,302
2013-08-08,목,0,4,1,1|4,동대문,00,138,318
2013-08-09,금,0,5,1,1|4,동대문,00,195,397
2013-08-10,토,0,6,0,1|4,동대문,00,14,190
2013-08-11,일,0,0,0,1|4,동대문,00,7,102
2013-08-12,월,0,1,1,1|4,동대문,00,92,198
2013-08-13,화,0,2,1,1|4,동대문,00,95,216
2013-08-14,수,0,3,1,1|4,동대문,00,127,316
2013-08-15,공,1,4,0,1|4,동대문,00,10,155
2013-08-16,금,0,5,1,1|4,동대문,00,160,235
2013-08-17,토,0,6,0,1|4,동대문,00,18,167
2013-08-18,일,0,0,0,1|4,동대문,00,5,120
2013-08-19,월,0,1,1,1|4,동대문,00,139,268
2013-08-20,화,0,2,1,1|4,동대문,00,135,263
2013-08-21,수,0,3,1,1|4,동대문,00,102,301
2013-08-22,목,0,4,1,1|4,동대문,00,99,274
2013-08-23,금,0,5,1,1|4,동대문,00,174,354
2013-08-24,토,0,6,0,1|4,동대문,00,20,236
2013-08-25,일,0,0,0,1|4,동대문,00,5,123
2013-08-26,월,0,1,1,1|4,동대문,00,144,268
2013-08-27,화,0,2,1,1|4,동대문,00,173,279
2013-08-28,수,0,3,1,1|4,동대문,00,187,298
2013-08-29,목,0,4,1,1|4,동대문,00,177,316
2013-08-30,금,0,5,1,1|4,동대문,00,202,424
2013-08-31,토,0,6,0,1|4,동대문,00,11,211
2013-09-01,일,0,0,0,1|4,동대문,00,7,194
2013-09-02,월,0,1,1,1|4,동대문,00,124,262
2013-09-03,화,0,2,1,1|4,동대문,00,144,302
2013-09-04,수,0,3,1,1|4,동대문,00,154,283
2013-09-05,목,0,4,1,1|4,동대문,00,151,354
2013-09-06,금,0,5,1,1|4,동대문,00,203,410
2013-09-07,토,0,6,0,1|4,동대문,00,22,208
2013-09-08,일,0,0,0,1|4,동대문,00,4,119
2013-09-09,월,0,1,1,1|4,동대문,00,150,288
2013-09-10,화,0,2,1,1|4,동대문,00,140,284
2013-09-11,수,0,3,1,1|4,동대문,00,141,266
2013-09-12,목,0,4,1,1|4,동대문,00,135,285
2013-09-13,금,0,5,1,1|4,동대문,00,229,450
2013-09-14,토,0,6,0,1|4,동대문,00,20,170
2013-09-15,일,0,0,0,1|4,동대문,00,10,144
2013-09-16,월,0,1,1,1|4,동대문,00,197,338
2013-09-17,화,0,2,1,1|4,동대문,00,187,300
2013-09-18,공,1,3,0,1|4,동대문,00,4,98
2013-09-19,공,1,4,0,1|4,동대문,00,7,105
2013-09-20,공,1,5,0,1|4,동대문,00,67,197
2013-09-21,토,0,6,0,1|4,동대문,00,78,183
2013-09-22,일,0,0,0,1|4,동대문,00,14,131
2013-09-23,월,0,1,1,1|4,동대문,00,117,275
2013-09-24,화,0,2,1,1|4,동대문,00,112,259
2013-09-25,수,0,3,1,1|4,동대문,00,151,294
2013-09-26,목,0,4,1,1|4,동대문,00,169,315
2013-09-27,금,0,5,1,1|4,동대문,00,256,447
2013-09-28,토,0,6,0,1|4,동대문,00,17,191
2013-09-29,일,0,0,0,1|4,동대문,00,4,158
2013-09-30,월,0,1,1,1|4,동대문,00,165,303
2013-10-01,화,0,2,1,1|4,동대문,00,145,285
2013-10-02,수,0,3,1,1|4,동대문,00,216,419
2013-10-03,공,1,4,0,1|4,동대문,00,15,177
2013-10-04,금,0,5,1,1|4,동대문,00,214,394
2013-10-05,토,0,6,0,1|4,동대문,00,31,360
2013-10-06,일,0,0,0,1|4,동대문,00,5,112
2013-10-07,월,0,1,1,1|4,동대문,00,143,272
2013-10-08,화,0,2,1,1|4,동대문,00,136,338
2013-10-09,공,1,3,0,1|4,동대문,00,18,163
2013-10-10,목,0,4,1,1|4,동대문,00,154,315
2013-10-11,금,0,5,1,1|4,동대문,00,172,400
2013-10-12,토,0,6,0,1|4,동대문,00,19,291
2013-10-13,일,0,0,0,1|4,동대문,00,10,127
2013-10-14,월,0,1,1,1|4,동대문,00,136,265
2013-10-15,화,0,2,1,1|4,동대문,00,160,259
2013-10-16,수,0,3,1,1|4,동대문,00,153,270
2013-10-17,목,0,4,1,1|4,동대문,00,158,331
2013-10-18,금,0,5,1,1|4,동대문,00,241,442
2013-10-19,토,0,6,0,1|4,동대문,00,25,189
2013-10-20,일,0,0,0,1|4,동대문,00,13,151
2013-10-21,월,0,1,1,1|4,동대문,00,126,241
2013-10-22,화,0,2,1,1|4,동대문,00,116,289
2013-10-23,수,0,3,1,1|4,동대문,00,121,288
2013-10-24,목,0,4,1,1|4,동대문,00,128,292
2013-10-25,금,0,5,1,1|4,동대문,00,214,442
2013-10-26,토,0,6,0,1|4,동대문,00,11,193
2013-10-27,일,0,0,0,1|4,동대문,00,7,137
2013-10-28,월,0,1,1,1|4,동대문,00,151,260
2013-10-29,화,0,2,1,1|4,동대문,00,130,271
2013-10-30,수,0,3,1,1|4,동대문,00,145,287
2013-10-31,목,0,4,1,1|4,동대문,00,142,306
2013-11-01,금,0,5,1,1|4,동대문,00,246,441
2013-11-02,토,0,6,0,1|4,동대문,00,24,144
2013-11-03,일,0,0,0,1|4,동대문,00,9,152
2013-11-04,월,0,1,1,1|4,동대문,00,154,284
2013-11-05,화,0,2,1,1|4,동대문,00,149,297
2013-11-06,수,0,3,1,1|4,동대문,00,167,275
2013-11-07,목,0,4,1,1|4,동대문,00,142,301
2013-11-08,금,0,5,1,1|4,동대문,00,267,544
2013-11-09,토,0,6,0,1|4,동대문,00,25,214
2013-11-10,일,0,0,0,1|4,동대문,00,4,142
2013-11-11,월,0,1,1,1|4,동대문,00,155,286
2013-11-12,화,0,2,1,1|4,동대문,00,146,297
2013-11-13,수,0,3,1,1|4,동대문,00,145,278
2013-11-14,목,0,4,1,1|4,동대문,00,103,362
2013-11-15,금,0,5,1,1|4,동대문,00,266,408
2013-11-16,토,0,6,0,1|4,동대문,00,25,234
2013-11-17,일,0,0,0,1|4,동대문,00,6,114
2013-11-18,월,0,1,1,1|4,동대문,00,142,289
2013-11-19,화,0,2,1,1|4,동대문,00,117,281
2013-11-20,수,0,3,1,1|4,동대문,00,152,293
2013-11-21,목,0,4,1,1|4,동대문,00,177,288
2013-11-22,금,0,5,1,1|4,동대문,00,249,463
2013-11-23,토,0,6,0,1|4,동대문,00,20,174
2013-11-24,일,0,0,0,1|4,동대문,00,4,119
2013-11-25,월,0,1,1,1|4,동대문,00,134,255
2013-11-26,화,0,2,1,1|4,동대문,00,117,284
2013-11-27,수,0,3,1,1|4,동대문,00,129,290
2013-11-28,목,0,4,1,1|4,동대문,00,137,276
2013-11-29,금,0,5,1,1|4,동대문,00,186,476
2013-11-30,토,0,6,0,1|4,동대문,00,33,248
2013-12-01,일,0,0,0,1|4,동대문,00,7,135
2013-12-02,월,0,1,1,1|4,동대문,00,143,277
2013-12-03,화,0,2,1,1|4,동대문,00,142,272
2013-12-04,수,0,3,1,1|4,동대문,00,125,293
2013-12-05,목,0,4,1,1|4,동대문,00,122,353
2013-12-06,금,0,5,1,1|4,동대문,00,238,529
2013-12-07,토,0,6,0,1|4,동대문,00,24,249
2013-12-08,일,0,0,0,1|4,동대문,00,7,126
2013-12-09,월,0,1,1,1|4,동대문,00,92,324
2013-12-10,화,0,2,1,1|4,동대문,00,123,299
2013-12-11,수,0,3,1,1|4,동대문,00,128,311
2013-12-12,목,0,4,1,1|4,동대문,00,155,342
2013-12-13,금,0,5,1,1|4,동대문,00,222,560
2013-12-14,토,0,6,0,1|4,동대문,00,21,190
2013-12-15,일,0,0,0,1|4,동대문,00,8,123
2013-12-16,월,0,1,1,1|4,동대문,00,157,282
2013-12-17,화,0,2,1,1|4,동대문,00,156,282
2013-12-18,수,0,3,1,1|4,동대문,00,159,362
2013-12-19,목,0,4,1,1|4,동대문,00,180,299
