2013-10-20,일,0,0,0,3|6,약수,00,1,120
2013-10-21,월,0,1,1,3|6,약수,00,46,156
2013-10-22,화,0,2,1,3|6,약수,00,69,184
2013-10-23,수,0,3,1,3|6,약수,00,73,184
2013-10-24,목,0,4,1,3|6,약수,00,72,219
2013-10-25,금,0,5,1,3|6,약수,00,77,285
2013-10-26,토,0,6,0,3|6,약수,00,21,265
2013-10-27,일,0,0,0,3|6,약수,00,1,120
2013-10-28,월,0,1,1,3|6,약수,00,52,183
2013-10-29,화,0,2,1,3|6,약수,00,73,209
2013-10-30,수,0,3,1,3|6,약수,00,59,213
2013-10-31,목,0,4,1,3|6,약수,00,71,268
2013-11-01,금,0,5,1,3|6,약수,00,85,328
2013-11-02,토,0,6,0,3|6,약수,00,22,284
2013-11-03,일,0,0,0,3|6,약수,00,0,114
2013-11-04,월,0,1,1,3|6,약수,00,53,169
2013-11-05,화,0,2,1,3|6,약수,00,68,210
2013-11-06,수,0,3,1,3|6,약수,00,44,195
2013-11-07,목,0,4,1,3|6,약수,00,66,233
2013-11-08,금,0,5,1,3|6,약수,00,77,303
2013-11-09,토,0,6,0,3|6,약수,00,17,298
2013-11-10,일,0,0,0,3|6,약수,00,0,127
2013-11-11,월,0,1,1,3|6,약수,00,51,171
2013-11-12,화,0,2,1,3|6,약수,00,65,215
2013-11-13,수,0,3,1,3|6,약수,00,52,244
2013-11-14,목,0,4,1,3|6,약수,00,78,222
2013-11-15,금,0,5,1,3|6,약수,00,99,281
2013-11-16,토,0,6,0,3|6,약수,00,40,293
2013-11-17,일,0,0,0,3|6,약수,00,2,117
2013-11-18,월,0,1,1,3|6,약수,00,53,160
2013-11-19,화,0,2,1,3|6,약수,00,69,207
2013-11-20,수,0,3,1,3|6,약수,00,73,275
2013-11-21,목,0,4,1,3|6,약수,00,77,211
2013-11-22,금,0,5,1,3|6,약수,00,105,303
2013-11-23,토,0,6,0,3|6,약수,00,20,239
2013-11-24,일,0,0,0,3|6,약수,00,0,110
2013-11-25,월,0,1,1,3|6,약수,00,48,167
2013-11-26,화,0,2,1,3|6,약수,00,72,234
2013-11-27,수,0,3,1,3|6,약수,00,84,227
2013-11-28,목,0,4,1,3|6,약수,00,69,252
2013-11-29,금,0,5,1,3|6,약수,00,84,320
2013-11-30,토,0,6,0,3|6,약수,00,18,352
2013-12-01,일,0,0,0,3|6,약수,00,5,108
2013-12-02,월,0,1,1,3|6,약수,00,62,180
2013-12-03,화,0,2,1,3|6,약수,00,77,247
2013-12-04,수,0,3,1,3|6,약수,00,57,224
2013-12-05,목,0,4,1,3|6,약수,00,69,271
2013-12-06,금,0,5,1,3|6,약수,00,109,337
2013-12-07,토,0,6,0,3|6,약수,00,29,316
2013-12-08,일,0,0,0,3|6,약수,00,1,113
2013-12-09,월,0,1,1,3|6,약수,00,52,186
2013-12-10,화,0,2,1,3|6,약수,00,72,220
2013-12-11,수,0,3,1,3|6,약수,00,70,275
2013-12-12,목,0,4,1,3|6,약수,00,73,307
2013-12-13,금,0,5,1,3|6,약수,00,102,375
2013-12-14,토,0,6,0,3|6,약수,00,27,367
2013-12-15,일,0,0,0,3|6,약수,00,1,108
2013-12-16,월,0,1,1,3|6,약수,00,61,218
2013-12-17,화,0,2,1,3|6,약수,00,73,277
2013-12-18,수,0,3,1,3|6,약수,00,93,297
2013-12-19,목,0,4,1,3|6,약수,00,88,304
2013-12-20,금,0,5,1,3|6,약수,00,100,454
2013-12-21,토,0,6,0,3|6,약수,00,40,372
2013-12-22,일,0,0,0,3|6,약수,00,3,122
2013-12-23,월,0,1,1,3|6,약수,00,72,255
2013-12-24,화,0,2,1,3|6,약수,00,83,374
2013-12-25,공,1,3,0,3|6,약수,00,20,289
2013-12-26,목,0,4,1,3|6,약수,00,58,260
2013-12-27,금,0,5,1,3|6,약수,00,103,365
2013-12-28,토,0,6,0,3|6,약수,00,29,303
2013-12-29,일,0,0,0,3|6,약수,00,0,136
2013-12-30,월,0,1,1,3|6,약수,00,82,298
2013-12-31,화,0,2,1,3|6,약수,00,112,346
2013-01-01,공,1,2,0,3|6,약수,01,0,0
2013-01-02,수,0,3,1,3|6,약수,01,0,30
2013-01-03,목,0,4,1,3|6,약수,01,0,28
2013-01-04,금,0,5,1,3|6,약수,01,0,47
2013-01-05,토,0,6,0,3|6,약수,01,0,0
2013-01-06,일,0,0,0,3|6,약수,01,0,0
2013-01-07,월,0,1,1,3|6,약수,01,0,19
2013-01-08,화,0,2,1,3|6,약수,01,0,22
2013-01-09,수,0,3,1,3|6,약수,01,1,25
2013-01-10,목,0,4,1,3|6,약수,01,0,37
2013-01-11,금,0,5,1,3|6,약수,01,0,60
2013-01-12,토,0,6,0,3|6,약수,01,0,0
2013-01-13,일,0,0,0,3|6,약수,01,0,0
2013-01-14,월,0,1,1,3|6,약수,01,0,24
2013-01-15,화,0,2,1,3|6,약수,01,0,31
2013-01-16,수,0,3,1,3|6,약수,01,0,24
2013-01-17,목,0,4,1,3|6,약수,01,1,20
2013-01-18,금,0,5,1,3|6,약수,01,0,38
2013-01-19,토,0,6,0,3|6,약수,01,0,0
2013-01-20,일,0,0,0,3|6,약수,01,0,0
2013-01-21,월,0,1,1,3|6,약수,01,0,29
2013-01-22,화,0,2,1,3|6,약수,01,0,37
2013-01-23,수,0,3,1,3|6,약수,01,0,25
2013-01-24,목,0,4,1,3|6,약수,01,0,27
2013-01-25,금,0,5,1,3|6,약수,01,0,54
2013-01-26,토,0,6,0,3|6,약수,01,0,0
2013-01-27,일,0,0,0,3|6,약수,01,0,0
2013-01-28,월,0,1,1,3|6,약수,01,1,26
2013-01-29,화,0,2,1,3|6,약수,01,0,23
2013-01-30,수,0,3,1,3|6,약수,01,1,43
2013-01-31,목,0,4,1,3|6,약수,01,0,35
2013-02-01,금,0,5,1,3|6,약수,01,0,65
2013-02-02,토,0,6,0,3|6,약수,01,0,0
2013-02-03,일,0,0,0,3|6,약수,01,0,0
2013-02-04,월,0,1,1,3|6,약수,01,0,37
2013-02-05,화,0,2,1,3|6,약수,01,0,35
2013-02-06,수,0,3,1,3|6,약수,01,0,36
2013-02-07,목,0,4,1,3|6,약수,01,1,54
2013-02-08,금,0,5,1,3|6,약수,01,0,35
2013-02-09,공,1,6,0,3|6,약수,01,0,0
2013-02-10,공,1,0,0,3|6,약수,01,5,29
2013-02-11,공,1,1,0,3|6,약수,01,2,28
2013-02-12,화,0,2,1,3|6,약수,01,0,24
2013-02-13,수,0,3,1,3|6,약수,01,1,36
2013-02-14,목,0,4,1,3|6,약수,01,0,48
2013-02-15,금,0,5,1,3|6,약수,01,0,42
2013-02-16,토,0,6,0,3|6,약수,01,0,0
2013-02-17,일,0,0,0,3|6,약수,01,0,0
2013-02-18,월,0,1,1,3|6,약수,01,1,31
2013-02-19,화,0,2,1,3|6,약수,01,1,16
2013-02-20,수,0,3,1,3|6,약수,01,6,28
2013-02-21,목,0,4,1,3|6,약수,01,0,36
2013-02-22,금,0,5,1,3|6,약수,01,0,38
2013-02-23,토,0,6,0,3|6,약수,01,0,0
2013-02-24,일,0,0,0,3|6,약수,01,0,0
2013-02-25,월,0,1,1,3|6,약수,01,0,36
2013-02-26,화,0,2,1,3|6,약수,01,0,36
2013-02-27,수,0,3,1,3|6,약수,01,0,49
2013-02-28,목,0,4,1,3|6,약수,01,0,82
2013-03-01,공,1,5,0,3|6,약수,01,0,0
2013-03-02,토,0,6,0,3|6,약수,01,0,0
2013-03-03,일,0,0,0,3|6,약수,01,0,0
2013-03-04,월,0,1,1,3|6,약수,01,0,37
2013-03-05,화,0,2,1,3|6,약수,01,0,41
2013-03-06,수,0,3,1,3|6,약수,01,0,33
2013-03-07,목,0,4,1,3|6,약수,01,0,39
2013-03-08,금,0,5,1,3|6,약수,01,0,57
2013-03-09,토,0,6,0,3|6,약수,01,0,0
2013-03-10,일,0,0,0,3|6,약수,01,0,0
2013-03-11,월,0,1,1,3|6,약수,01,0,29
2013-03-12,화,0,2,1,3|6,약수,01,0,27
2013-03-13,수,0,3,1,3|6,약수,01,0,31
2013-03-14,목,0,4,1,3|6,약수,01,0,24
2013-03-15,금,0,5,1,3|6,약수,01,0,54
2013-03-16,토,0,6,0,3|6,약수,01,0,0
2013-03-17,일,0,0,0,3|6,약수,01,0,0
2013-03-18,월,0,1,1,3|6,약수,01,0,26
2013-03-19,화,0,2,1,3|6,약수,01,1,22
2013-03-20,수,0,3,1,3|6,약수,01,0,34
2013-03-21,목,0,4,1,3|6,약수,01,0,35
2013-03-22,금,0,5,1,3|6,약수,01,0,70
2013-03-23,토,0,6,0,3|6,약수,01,0,0
2013-03-24,일,0,0,0,3|6,약수,01,0,0
2013-03-25,월,0,1,1,3|6,약수,01,0,29
2013-03-26,화,0,2,1,3|6,약수,01,0,32
2013-03-27,수,0,3,1,3|6,약수,01,0,51
2013-03-28,목,0,4,1,3|6,약수,01,1,42
2013-03-29,금,0,5,1,3|6,약수,01,1,55
2013-03-30,토,0,6,0,3|6,약수,01,0,0
2013-03-31,일,0,0,0,3|6,약수,01,0,0
2013-04-01,월,0,1,1,3|6,약수,01,0,29
