2013-04-04,목,0,4,1,4|6,삼각지,00,72,136
2013-04-05,금,0,5,1,4|6,삼각지,00,83,187
2013-04-06,토,0,6,0,4|6,삼각지,00,42,99
2013-04-07,일,0,0,0,4|6,삼각지,00,0,21
2013-04-08,월,0,1,1,4|6,삼각지,00,15,69
2013-04-09,화,0,2,1,4|6,삼각지,00,58,119
2013-04-10,수,0,3,1,4|6,삼각지,00,39,146
2013-04-11,목,0,4,1,4|6,삼각지,00,66,130
2013-04-12,금,0,5,1,4|6,삼각지,00,54,161
2013-04-13,토,0,6,0,4|6,삼각지,00,56,119
2013-04-14,일,0,0,0,4|6,삼각지,00,2,26
2013-04-15,월,0,1,1,4|6,삼각지,00,29,72
2013-04-16,화,0,2,1,4|6,삼각지,00,45,105
2013-04-17,수,0,3,1,4|6,삼각지,00,58,113
2013-04-18,목,0,4,1,4|6,삼각지,00,77,126
2013-04-19,금,0,5,1,4|6,삼각지,00,69,173
2013-04-20,토,0,6,0,4|6,삼각지,00,41,104
2013-04-21,일,0,0,0,4|6,삼각지,00,2,26
2013-04-22,월,0,1,1,4|6,삼각지,00,29,66
2013-04-23,화,0,2,1,4|6,삼각지,00,51,114
2013-04-24,수,0,3,1,4|6,삼각지,00,66,129
2013-04-25,목,0,4,1,4|6,삼각지,00,63,147
2013-04-26,금,0,5,1,4|6,삼각지,00,92,160
2013-04-27,토,0,6,0,4|6,삼각지,00,58,107
2013-04-28,일,0,0,0,4|6,삼각지,00,1,17
2013-04-29,월,0,1,1,4|6,삼각지,00,24,59
2013-04-30,화,0,2,1,4|6,삼각지,00,55,152
2013-05-01,수,0,3,1,4|6,삼각지,00,59,133
2013-05-02,목,0,4,1,4|6,삼각지,00,62,114
2013-05-03,금,0,5,1,4|6,삼각지,00,61,176
2013-05-04,토,0,6,0,4|6,삼각지,00,59,88
2013-05-05,일,0,0,0,4|6,삼각지,00,1,31
2013-05-06,월,0,1,1,4|6,삼각지,00,27,64
2013-05-07,화,0,2,1,4|6,삼각지,00,47,114
2013-05-08,수,0,3,1,4|6,삼각지,00,56,127
2013-05-09,목,0,4,1,4|6,삼각지,00,58,136
2013-05-10,금,0,5,1,4|6,삼각지,00,66,181
2013-05-11,토,0,6,0,4|6,삼각지,00,53,206
2013-05-12,일,0,0,0,4|6,삼각지,00,5,55
2013-05-13,월,0,1,1,4|6,삼각지,00,24,69
2013-05-14,화,0,2,1,4|6,삼각지,00,78,146
2013-05-15,수,0,3,1,4|6,삼각지,00,56,179
2013-05-16,목,0,4,1,4|6,삼각지,00,69,192
2013-05-17,공,1,5,0,4|6,삼각지,00,55,104
2013-05-18,토,0,6,0,4|6,삼각지,00,4,33
2013-05-19,일,0,0,0,4|6,삼각지,00,0,19
2013-05-20,월,0,1,1,4|6,삼각지,00,25,110
2013-05-21,화,0,2,1,4|6,삼각지,00,76,153
2013-05-22,수,0,3,1,4|6,삼각지,00,65,165
2013-05-23,목,0,4,1,4|6,삼각지,00,83,171
2013-05-24,금,0,5,1,4|6,삼각지,00,106,244
2013-05-25,토,0,6,0,4|6,삼각지,00,55,160
2013-05-26,일,0,0,0,4|6,삼각지,00,2,31
2013-05-27,월,0,1,1,4|6,삼각지,00,26,73
2013-05-28,화,0,2,1,4|6,삼각지,00,48,134
2013-05-29,수,0,3,1,4|6,삼각지,00,76,145
2013-05-30,목,0,4,1,4|6,삼각지,00,71,151
2013-05-31,금,0,5,1,4|6,삼각지,00,78,187
2013-06-01,토,0,6,0,4|6,삼각지,00,59,103
2013-06-02,일,0,0,0,4|6,삼각지,00,0,22
2013-06-03,월,0,1,1,4|6,삼각지,00,23,93
2013-06-04,화,0,2,1,4|6,삼각지,00,53,143
2013-06-05,수,0,3,1,4|6,삼각지,00,70,177
2013-06-06,공,1,4,0,4|6,삼각지,00,48,114
2013-06-07,금,0,5,1,4|6,삼각지,00,16,128
2013-06-08,토,0,6,0,4|6,삼각지,00,55,92
2013-06-09,일,0,0,0,4|6,삼각지,00,3,26
2013-06-10,월,0,1,1,4|6,삼각지,00,22,74
2013-06-11,화,0,2,1,4|6,삼각지,00,47,145
2013-06-12,수,0,3,1,4|6,삼각지,00,60,118
2013-06-13,목,0,4,1,4|6,삼각지,00,72,160
2013-06-14,금,0,5,1,4|6,삼각지,00,75,206
2013-06-15,토,0,6,0,4|6,삼각지,00,63,105
2013-06-16,일,0,0,0,4|6,삼각지,00,0,40
2013-06-17,월,0,1,1,4|6,삼각지,00,15,59
2013-06-18,화,0,2,1,4|6,삼각지,00,39,127
2013-06-19,수,0,3,1,4|6,삼각지,00,63,134
2013-06-20,목,0,4,1,4|6,삼각지,00,54,141
2013-06-21,금,0,5,1,4|6,삼각지,00,59,214
2013-06-22,토,0,6,0,4|6,삼각지,00,56,131
2013-06-23,일,0,0,0,4|6,삼각지,00,0,26
2013-06-24,월,0,1,1,4|6,삼각지,00,19,62
2013-06-25,화,0,2,1,4|6,삼각지,00,44,131
2013-06-26,수,0,3,1,4|6,삼각지,00,62,117
2013-06-27,목,0,4,1,4|6,삼각지,00,63,136
2013-06-28,금,0,5,1,4|6,삼각지,00,66,169
2013-06-29,토,0,6,0,4|6,삼각지,00,48,115
2013-06-30,일,0,0,0,4|6,삼각지,00,5,29
2013-07-01,월,0,1,1,4|6,삼각지,00,25,78
2013-07-02,화,0,2,1,4|6,삼각지,00,45,106
2013-07-03,수,0,3,1,4|6,삼각지,00,53,123
2013-07-04,목,0,4,1,4|6,삼각지,00,56,113
2013-07-05,금,0,5,1,4|6,삼각지,00,40,163
2013-07-06,토,0,6,0,4|6,삼각지,00,44,95
2013-07-07,일,0,0,0,4|6,삼각지,00,3,32
2013-07-08,월,0,1,1,4|6,삼각지,00,16,46
2013-07-09,화,0,2,1,4|6,삼각지,00,34,128
2013-07-10,수,0,3,1,4|6,삼각지,00,43,117
2013-07-11,목,0,4,1,4|6,삼각지,00,68,132
2013-07-12,금,0,5,1,4|6,삼각지,00,61,169
2013-07-13,토,0,6,0,4|6,삼각지,00,36,100
2013-07-14,일,0,0,0,4|6,삼각지,00,0,25
2013-07-15,월,0,1,1,4|6,삼각지,00,49,73
2013-07-16,화,0,2,1,4|6,삼각지,00,103,114
2013-07-17,수,0,3,1,4|6,삼각지,00,48,109
2013-07-18,목,0,4,1,4|6,삼각지,00,58,154
2013-07-19,금,0,5,1,4|6,삼각지,00,77,168
2013-07-20,토,0,6,0,4|6,삼각지,00,43,109
