2013-04-11,목,0,4,1,2|7,대림,00,113,613
2013-04-12,금,0,5,1,2|7,대림,00,155,796
2013-04-13,토,0,6,0,2|7,대림,00,38,272
2013-04-14,일,0,0,0,2|7,대림,00,0,49
2013-04-15,월,0,1,1,2|7,대림,00,56,413
2013-04-16,화,0,2,1,2|7,대림,00,83,580
2013-04-17,수,0,3,1,2|7,대림,00,132,586
2013-04-18,목,0,4,1,2|7,대림,00,113,659
2013-04-19,금,0,5,1,2|7,대림,00,147,736
2013-04-20,토,0,6,0,2|7,대림,00,48,321
2013-04-21,일,0,0,0,2|7,대림,00,0,72
2013-04-22,월,0,1,1,2|7,대림,00,84,433
2013-04-23,화,0,2,1,2|7,대림,00,100,523
2013-04-24,수,0,3,1,2|7,대림,00,110,604
2013-04-25,목,0,4,1,2|7,대림,00,131,567
2013-04-26,금,0,5,1,2|7,대림,00,170,756
2013-04-27,토,0,6,0,2|7,대림,00,58,269
2013-04-28,일,0,0,0,2|7,대림,00,0,80
2013-04-29,월,0,1,1,2|7,대림,00,94,491
2013-04-30,화,0,2,1,2|7,대림,00,198,741
2013-05-01,수,0,3,1,2|7,대림,00,113,505
2013-05-02,목,0,4,1,2|7,대림,00,143,611
2013-05-03,금,0,5,1,2|7,대림,00,142,713
2013-05-04,토,0,6,0,2|7,대림,00,35,333
2013-05-05,일,0,0,0,2|7,대림,00,4,84
2013-05-06,월,0,1,1,2|7,대림,00,73,455
2013-05-07,화,0,2,1,2|7,대림,00,129,565
2013-05-08,수,0,3,1,2|7,대림,00,100,512
2013-05-09,목,0,4,1,2|7,대림,00,135,623
2013-05-10,금,0,5,1,2|7,대림,00,165,792
2013-05-11,토,0,6,0,2|7,대림,00,46,350
2013-05-12,일,0,0,0,2|7,대림,00,3,70
2013-05-13,월,0,1,1,2|7,대림,00,106,459
2013-05-14,화,0,2,1,2|7,대림,00,129,689
2013-05-15,수,0,3,1,2|7,대림,00,116,816
2013-05-16,목,0,4,1,2|7,대림,00,167,1037
2013-05-17,공,1,5,0,2|7,대림,00,35,271
2013-05-18,토,0,6,0,2|7,대림,00,7,162
2013-05-19,일,0,0,0,2|7,대림,00,0,33
2013-05-20,월,0,1,1,2|7,대림,00,79,519
2013-05-21,화,0,2,1,2|7,대림,00,139,609
2013-05-22,수,0,3,1,2|7,대림,00,129,682
2013-05-23,목,0,4,1,2|7,대림,00,154,653
2013-05-24,금,0,5,1,2|7,대림,00,159,830
2013-05-25,토,0,6,0,2|7,대림,00,52,282
2013-05-26,일,0,0,0,2|7,대림,00,2,69
2013-05-27,월,0,1,1,2|7,대림,00,74,387
2013-05-28,화,0,2,1,2|7,대림,00,131,571
2013-05-29,수,0,3,1,2|7,대림,00,154,620
2013-05-30,목,0,4,1,2|7,대림,00,126,809
2013-05-31,금,0,5,1,2|7,대림,00,182,852
2013-06-01,토,0,6,0,2|7,대림,00,44,306
2013-06-02,일,0,0,0,2|7,대림,00,0,58
2013-06-03,월,0,1,1,2|7,대림,00,91,449
2013-06-04,화,0,2,1,2|7,대림,00,96,556
2013-06-05,수,0,3,1,2|7,대림,00,161,794
2013-06-06,공,1,4,0,2|7,대림,00,38,247
2013-06-07,금,0,5,1,2|7,대림,00,113,569
2013-06-08,토,0,6,0,2|7,대림,00,42,313
2013-06-09,일,0,0,0,2|7,대림,00,0,49
2013-06-10,월,0,1,1,2|7,대림,00,91,448
2013-06-11,화,0,2,1,2|7,대림,00,95,518
2013-06-12,수,0,3,1,2|7,대림,00,138,622
2013-06-13,목,0,4,1,2|7,대림,00,148,666
2013-06-14,금,0,5,1,2|7,대림,00,189,854
2013-06-15,토,0,6,0,2|7,대림,00,44,331
2013-06-16,일,0,0,0,2|7,대림,00,1,67
2013-06-17,월,0,1,1,2|7,대림,00,76,389
