2013-04-04,목,0,4,1,1|4,서울역,00,390,573
2013-04-05,금,0,5,1,1|4,서울역,00,705,763
2013-04-06,토,0,6,0,1|4,서울역,00,66,433
2013-04-07,일,0,0,0,1|4,서울역,00,134,264
2013-04-08,월,0,1,1,1|4,서울역,00,247,414
2013-04-09,화,0,2,1,1|4,서울역,00,294,455
2013-04-10,수,0,3,1,1|4,서울역,00,307,457
2013-04-11,목,0,4,1,1|4,서울역,00,354,523
2013-04-12,금,0,5,1,1|4,서울역,00,488,815
2013-04-13,토,0,6,0,1|4,서울역,00,102,628
2013-04-14,일,0,0,0,1|4,서울역,00,98,300
2013-04-15,월,0,1,1,1|4,서울역,00,266,417
2013-04-16,화,0,2,1,1|4,서울역,00,298,416
2013-04-17,수,0,3,1,1|4,서울역,00,325,473
2013-04-18,목,0,4,1,1|4,서울역,00,365,524
2013-04-19,금,0,5,1,1|4,서울역,00,524,740
2013-04-20,토,0,6,0,1|4,서울역,00,89,469
2013-04-21,일,0,0,0,1|4,서울역,00,89,252
2013-04-22,월,0,1,1,1|4,서울역,00,258,390
2013-04-23,화,0,2,1,1|4,서울역,00,295,354
2013-04-24,수,0,3,1,1|4,서울역,00,367,471
2013-04-25,목,0,4,1,1|4,서울역,00,369,522
2013-04-26,금,0,5,1,1|4,서울역,00,554,769
2013-04-27,토,0,6,0,1|4,서울역,00,94,513
2013-04-28,일,0,0,0,1|4,서울역,00,117,299
2013-04-29,월,0,1,1,1|4,서울역,00,294,471
2013-04-30,화,0,2,1,1|4,서울역,00,496,742
2013-05-01,수,0,3,1,1|4,서울역,00,229,399
2013-05-02,목,0,4,1,1|4,서울역,00,403,604
2013-05-03,금,0,5,1,1|4,서울역,00,521,788
2013-05-04,토,0,6,0,1|4,서울역,00,52,514
2013-05-05,일,0,0,0,1|4,서울역,00,140,292
2013-05-06,월,0,1,1,1|4,서울역,00,314,479
2013-05-07,화,0,2,1,1|4,서울역,00,290,472
2013-05-08,수,0,3,1,1|4,서울역,00,309,418
2013-05-09,목,0,4,1,1|4,서울역,00,529,740
2013-05-10,금,0,5,1,1|4,서울역,00,510,851
2013-05-11,토,0,6,0,1|4,서울역,00,94,639
2013-05-12,일,0,0,0,1|4,서울역,00,99,329
2013-05-13,월,0,1,1,1|4,서울역,00,297,481
2013-05-14,화,0,2,1,1|4,서울역,00,414,620
2013-05-15,수,0,3,1,1|4,서울역,00,441,775
2013-05-16,목,0,4,1,1|4,서울역,00,997,1024
2013-05-17,공,1,5,0,1|4,서울역,00,93,610
2013-05-18,토,0,6,0,1|4,서울역,00,193,387
2013-05-19,일,0,0,0,1|4,서울역,00,172,251
2013-05-20,월,0,1,1,1|4,서울역,00,334,491
2013-05-21,화,0,2,1,1|4,서울역,00,368,553
2013-05-22,수,0,3,1,1|4,서울역,00,310,609
2013-05-23,목,0,4,1,1|4,서울역,00,429,725
2013-05-24,금,0,5,1,1|4,서울역,00,513,877
2013-05-25,토,0,6,0,1|4,서울역,00,75,642
2013-05-26,일,0,0,0,1|4,서울역,00,92,300
2013-05-27,월,0,1,1,1|4,서울역,00,300,382
2013-05-28,화,0,2,1,1|4,서울역,00,304,477
2013-05-29,수,0,3,1,1|4,서울역,00,349,567
2013-05-30,목,0,4,1,1|4,서울역,00,428,740
2013-05-31,금,0,5,1,1|4,서울역,00,502,920
2013-06-01,토,0,6,0,1|4,서울역,00,76,650
2013-06-02,일,0,0,0,1|4,서울역,00,84,257
2013-06-03,월,0,1,1,1|4,서울역,00,270,478
2013-06-04,화,0,2,1,1|4,서울역,00,375,494
2013-06-05,수,0,3,1,1|4,서울역,00,519,780
2013-06-06,공,1,4,0,1|4,서울역,00,57,466
2013-06-07,금,0,5,1,1|4,서울역,00,430,656
2013-06-08,토,0,6,0,1|4,서울역,00,90,509
2013-06-09,일,0,0,0,1|4,서울역,00,119,299
2013-06-10,월,0,1,1,1|4,서울역,00,307,397
2013-06-11,화,0,2,1,1|4,서울역,00,327,413
2013-06-12,수,0,3,1,1|4,서울역,00,310,448
2013-06-13,목,0,4,1,1|4,서울역,00,352,509
2013-06-14,금,0,5,1,1|4,서울역,00,471,784
2013-06-15,토,0,6,0,1|4,서울역,00,96,650
2013-06-16,일,0,0,0,1|4,서울역,00,71,300
2013-06-17,월,0,1,1,1|4,서울역,00,297,369
2013-06-18,화,0,2,1,1|4,서울역,00,281,373
2013-06-19,수,0,3,1,1|4,서울역,00,322,509
2013-06-20,목,0,4,1,1|4,서울역,00,389,581
2013-06-21,금,0,5,1,1|4,서울역,00,569,823
2013-06-22,토,0,6,0,1|4,서울역,00,85,540
2013-06-23,일,0,0,0,1|4,서울역,00,106,320
2013-06-24,월,0,1,1,1|4,서울역,00,323,459
2013-06-25,화,0,2,1,1|4,서울역,00,320,424
2013-06-26,수,0,3,1,1|4,서울역,00,350,498
2013-06-27,목,0,4,1,1|4,서울역,00,389,531
2013-06-28,금,0,5,1,1|4,서울역,00,473,696
2013-06-29,토,0,6,0,1|4,서울역,00,75,556
2013-06-30,일,0,0,0,1|4,서울역,00,73,268
