2013-04-07,일,0,0,0,2|5,충정로,00,1,31
2013-04-08,월,0,1,1,2|5,충정로,00,41,145
2013-04-09,화,0,2,1,2|5,충정로,00,46,169
2013-04-10,수,0,3,1,2|5,충정로,00,57,186
2013-04-11,목,0,4,1,2|5,충정로,00,71,205
2013-04-12,금,0,5,1,2|5,충정로,00,68,281
2013-04-13,토,0,6,0,2|5,충정로,00,13,172
2013-04-14,일,0,0,0,2|5,충정로,00,1,31
2013-04-15,월,0,1,1,2|5,충정로,00,40,149
2013-04-16,화,0,2,1,2|5,충정로,00,58,183
2013-04-17,수,0,3,1,2|5,충정로,00,66,174
2013-04-18,목,0,4,1,2|5,충정로,00,71,237
2013-04-19,금,0,5,1,2|5,충정로,00,91,281
2013-04-20,토,0,6,0,2|5,충정로,00,17,59
2013-04-21,일,0,0,0,2|5,충정로,00,0,29
2013-04-22,월,0,1,1,2|5,충정로,00,39,144
2013-04-23,화,0,2,1,2|5,충정로,00,54,146
2013-04-24,수,0,3,1,2|5,충정로,00,61,185
2013-04-25,목,0,4,1,2|5,충정로,00,55,215
2013-04-26,금,0,5,1,2|5,충정로,00,70,294
2013-04-27,토,0,6,0,2|5,충정로,00,28,124
2013-04-28,일,0,0,0,2|5,충정로,00,1,40
2013-04-29,월,0,1,1,2|5,충정로,00,33,185
2013-04-30,화,0,2,1,2|5,충정로,00,76,263
2013-05-01,수,0,3,1,2|5,충정로,00,74,220
2013-05-02,목,0,4,1,2|5,충정로,00,52,240
2013-05-03,금,0,5,1,2|5,충정로,00,79,265
2013-05-04,토,0,6,0,2|5,충정로,00,25,93
2013-05-05,일,0,0,0,2|5,충정로,00,1,35
2013-05-06,월,0,1,1,2|5,충정로,00,30,146
2013-05-07,화,0,2,1,2|5,충정로,00,69,184
2013-05-08,수,0,3,1,2|5,충정로,00,45,188
2013-05-09,목,0,4,1,2|5,충정로,00,55,200
2013-05-10,금,0,5,1,2|5,충정로,00,70,279
2013-05-11,토,0,6,0,2|5,충정로,00,19,159
2013-05-12,일,0,0,0,2|5,충정로,00,0,48
2013-05-13,월,0,1,1,2|5,충정로,00,26,167
2013-05-14,화,0,2,1,2|5,충정로,00,77,215
2013-05-15,수,0,3,1,2|5,충정로,00,75,241
2013-05-16,목,0,4,1,2|5,충정로,00,89,296
2013-05-17,공,1,5,0,2|5,충정로,00,23,143
2013-05-18,토,0,6,0,2|5,충정로,00,0,90
2013-05-19,일,0,0,0,2|5,충정로,00,0,53
2013-05-20,월,0,1,1,2|5,충정로,00,37,147
2013-05-21,화,0,2,1,2|5,충정로,00,53,176
2013-05-22,수,0,3,1,2|5,충정로,00,67,225
2013-05-23,목,0,4,1,2|5,충정로,00,100,227
2013-05-24,금,0,5,1,2|5,충정로,00,118,348
2013-05-25,토,0,6,0,2|5,충정로,00,32,82
2013-05-26,일,0,0,0,2|5,충정로,00,2,24
2013-05-27,월,0,1,1,2|5,충정로,00,34,125
2013-05-28,화,0,2,1,2|5,충정로,00,46,213
2013-05-29,수,0,3,1,2|5,충정로,00,55,227
2013-05-30,목,0,4,1,2|5,충정로,00,82,260
2013-05-31,금,0,5,1,2|5,충정로,00,112,317
2013-06-01,토,0,6,0,2|5,충정로,00,41,117
2013-06-02,일,0,0,0,2|5,충정로,00,0,26
2013-06-03,월,0,1,1,2|5,충정로,00,42,155
2013-06-04,화,0,2,1,2|5,충정로,00,43,191
2013-06-05,수,0,3,1,2|5,충정로,00,69,298
2013-06-06,공,1,4,0,2|5,충정로,00,31,90
2013-06-07,금,0,5,1,2|5,충정로,00,50,190
2013-06-08,토,0,6,0,2|5,충정로,00,32,59
2013-06-09,일,0,0,0,2|5,충정로,00,1,53
2013-06-10,월,0,1,1,2|5,충정로,00,46,154
2013-06-11,화,0,2,1,2|5,충정로,00,43,196
2013-06-12,수,0,3,1,2|5,충정로,00,61,173
2013-06-13,목,0,4,1,2|5,충정로,00,64,245
2013-06-14,금,0,5,1,2|5,충정로,00,83,281
2013-06-15,토,0,6,0,2|5,충정로,00,29,130
2013-06-16,일,0,0,0,2|5,충정로,00,1,37
2013-06-17,월,0,1,1,2|5,충정로,00,40,130
2013-06-18,화,0,2,1,2|5,충정로,00,62,151
2013-06-19,수,0,3,1,2|5,충정로,00,62,178
2013-06-20,목,0,4,1,2|5,충정로,00,59,247
2013-06-21,금,0,5,1,2|5,충정로,00,76,325
2013-06-22,토,0,6,0,2|5,충정로,00,29,106
2013-06-23,일,0,0,0,2|5,충정로,00,1,48
2013-06-24,월,0,1,1,2|5,충정로,00,42,165
2013-06-25,화,0,2,1,2|5,충정로,00,67,155
2013-06-26,수,0,3,1,2|5,충정로,00,57,191
2013-06-27,목,0,4,1,2|5,충정로,00,61,213
2013-06-28,금,0,5,1,2|5,충정로,00,65,297
2013-06-29,토,0,6,0,2|5,충정로,00,24,123
2013-06-30,일,0,0,0,2|5,충정로,00,1,45
2013-07-01,월,0,1,1,2|5,충정로,00,31,161
2013-07-02,화,0,2,1,2|5,충정로,00,41,152
2013-07-03,수,0,3,1,2|5,충정로,00,61,185
2013-07-04,목,0,4,1,2|5,충정로,00,61,159
2013-07-05,금,0,5,1,2|5,충정로,00,81,250
2013-07-06,토,0,6,0,2|5,충정로,00,21,66
2013-07-07,일,0,0,0,2|5,충정로,00,1,31
2013-07-08,월,0,1,1,2|5,충정로,00,20,166
2013-07-09,화,0,2,1,2|5,충정로,00,54,169
2013-07-10,수,0,3,1,2|5,충정로,00,58,172
2013-07-11,목,0,4,1,2|5,충정로,00,71,180
2013-07-12,금,0,5,1,2|5,충정로,00,77,238
2013-07-13,토,0,6,0,2|5,충정로,00,28,129
2013-07-14,일,0,0,0,2|5,충정로,00,0,56
2013-07-15,월,0,1,1,2|5,충정로,00,48,115
2013-07-16,화,0,2,1,2|5,충정로,00,56,159
2013-07-17,수,0,3,1,2|5,충정로,00,60,173
2013-07-18,목,0,4,1,2|5,충정로,00,57,230
2013-07-19,금,0,5,1,2|5,충정로,00,98,275
2013-07-20,토,0,6,0,2|5,충정로,00,29,106
2013-07-21,일,0,0,0,2|5,충정로,00,0,36
2013-07-22,월,0,1,1,2|5,충정로,00,26,141
2013-07-23,화,0,2,1,2|5,충정로,00,53,153
2013-07-24,수,0,3,1,2|5,충정로,00,54,181
2013-07-25,목,0,4,1,2|5,충정로,00,65,207
2013-07-26,금,0,5,1,2|5,충정로,00,67,238
2013-07-27,토,0,6,0,2|5,충정로,00,26,95
2013-07-28,일,0,0,0,2|5,충정로,00,3,37
2013-07-29,월,0,1,1,2|5,충정로,00,45,141
2013-07-30,화,0,2,1,2|5,충정로,00,53,158
2013-07-31,수,0,3,1,2|5,충정로,00,59,215
2013-08-01,목,0,4,1,2|5,충정로,00,53,157
2013-08-02,금,0,5,1,2|5,충정로,00,56,226
2013-08-03,토,0,6,0,2|5,충정로,00,18,57
2013-08-04,일,0,0,0,2|5,충정로,00,0,17
2013-08-05,월,0,1,1,2|5,충정로,00,31,128
2013-08-06,화,0,2,1,2|5,충정로,00,35,149
2013-08-07,수,0,3,1,2|5,충정로,00,41,152
2013-08-08,목,0,4,1,2|5,충정로,00,45,175
2013-08-09,금,0,5,1,2|5,충정로,00,64,233
2013-08-10,토,0,6,0,2|5,충정로,00,23,58
2013-08-11,일,0,0,0,2|5,충정로,00,3,26
2013-08-12,월,0,1,1,2|5,충정로,00,36,146
2013-08-13,화,0,2,1,2|5,충정로,00,51,153
2013-08-14,수,0,3,1,2|5,충정로,00,60,231
2013-08-15,공,1,4,0,2|5,충정로,00,17,96
2013-08-16,금,0,5,1,2|5,충정로,00,37,155
2013-08-17,토,0,6,0,2|5,충정로,00,17,62
2013-08-18,일,0,0,0,2|5,충정로,00,1,33
2013-08-19,월,0,1,1,2|5,충정로,00,29,153
2013-08-20,화,0,2,1,2|5,충정로,00,48,186
2013-08-21,수,0,3,1,2|5,충정로,00,65,220
2013-08-22,목,0,4,1,2|5,충정로,00,54,157
2013-08-23,금,0,5,1,2|5,충정로,00,80,246
2013-08-24,토,0,6,0,2|5,충정로,00,45,101
2013-08-25,일,0,0,0,2|5,충정로,00,0,31
2013-08-26,월,0,1,1,2|5,충정로,00,42,153
2013-08-27,화,0,2,1,2|5,충정로,00,42,192
2013-08-28,수,0,3,1,2|5,충정로,00,49,159
2013-08-29,목,0,4,1,2|5,충정로,00,56,162
2013-08-30,금,0,5,1,2|5,충정로,00,93,238
2013-08-31,토,0,6,0,2|5,충정로,00,35,142
2013-09-01,일,0,0,0,2|5,충정로,00,2,27
2013-09-02,월,0,1,1,2|5,충정로,00,40,155
2013-09-03,화,0,2,1,2|5,충정로,00,46,168
2013-09-04,수,0,3,1,2|5,충정로,00,74,167
2013-09-05,목,0,4,1,2|5,충정로,00,68,191
2013-09-06,금,0,5,1,2|5,충정로,00,75,271
2013-09-07,토,0,6,0,2|5,충정로,00,21,91
2013-09-08,일,0,0,0,2|5,충정로,00,1,29
2013-09-09,월,0,1,1,2|5,충정로,00,48,146
2013-09-10,화,0,2,1,2|5,충정로,00,48,177
2013-09-11,수,0,3,1,2|5,충정로,00,70,211
2013-09-12,목,0,4,1,2|5,충정로,00,55,245
2013-09-13,금,0,5,1,2|5,충정로,00,90,268
2013-09-14,토,0,6,0,2|5,충정로,00,26,105
2013-09-15,일,0,0,0,2|5,충정로,00,0,43
2013-09-16,월,0,1,1,2|5,충정로,00,29,173
2013-09-17,화,0,2,1,2|5,충정로,00,49,160
2013-09-18,공,1,3,0,2|5,충정로,00,24,35
2013-09-19,공,1,4,0,2|5,충정로,00,0,12
2013-09-20,공,1,5,0,2|5,충정로,00,7,73
2013-09-21,토,0,6,0,2|5,충정로,00,31,72
2013-09-22,일,0,0,0,2|5,충정로,00,4,37
2013-09-23,월,0,1,1,2|5,충정로,00,36,117
2013-09-24,화,0,2,1,2|5,충정로,00,65,161
2013-09-25,수,0,3,1,2|5,충정로,00,64,165
2013-09-26,목,0,4,1,2|5,충정로,00,72,218
2013-09-27,금,0,5,1,2|5,충정로,00,71,266
2013-09-28,토,0,6,0,2|5,충정로,00,26,95
2013-09-29,일,0,0,0,2|5,충정로,00,1,18
2013-09-30,월,0,1,1,2|5,충정로,00,38,169
2013-10-01,화,0,2,1,2|5,충정로,00,87,193
2013-10-02,수,0,3,1,2|5,충정로,00,82,238
2013-10-03,공,1,4,0,2|5,충정로,00,41,87
2013-10-04,금,0,5,1,2|5,충정로,00,51,187
2013-10-05,토,0,6,0,2|5,충정로,00,21,60
2013-10-06,일,0,0,0,2|5,충정로,00,5,50
2013-10-07,월,0,1,1,2|5,충정로,00,47,165
2013-10-08,화,0,2,1,2|5,충정로,00,85,235
2013-10-09,공,1,3,0,2|5,충정로,00,30,80
2013-10-10,목,0,4,1,2|5,충정로,00,51,167
2013-10-11,금,0,5,1,2|5,충정로,00,68,220
2013-10-12,토,0,6,0,2|5,충정로,00,18,55
2013-10-13,일,0,0,0,2|5,충정로,00,0,29
2013-10-14,월,0,1,1,2|5,충정로,00,52,170
2013-10-15,화,0,2,1,2|5,충정로,00,65,139
2013-10-16,수,0,3,1,2|5,충정로,00,59,192
2013-10-17,목,0,4,1,2|5,충정로,00,71,175
2013-10-18,금,0,5,1,2|5,충정로,00,59,262
2013-10-19,토,0,6,0,2|5,충정로,00,22,78
2013-10-20,일,0,0,0,2|5,충정로,00,2,60
2013-10-21,월,0,1,1,2|5,충정로,00,28,155
2013-10-22,화,0,2,1,2|5,충정로,00,53,185
2013-10-23,수,0,3,1,2|5,충정로,00,54,165
2013-10-24,목,0,4,1,2|5,충정로,00,82,191
2013-10-25,금,0,5,1,2|5,충정로,00,70,255
2013-10-26,토,0,6,0,2|5,충정로,00,29,61
2013-10-27,일,0,0,0,2|5,충정로,00,2,17
2013-10-28,월,0,1,1,2|5,충정로,00,32,142
2013-10-29,화,0,2,1,2|5,충정로,00,52,184
2013-10-30,수,0,3,1,2|5,충정로,00,76,166
2013-10-31,목,0,4,1,2|5,충정로,00,57,224
2013-11-01,금,0,5,1,2|5,충정로,00,66,306
2013-11-02,토,0,6,0,2|5,충정로,00,26,94
2013-11-03,일,0,0,0,2|5,충정로,00,3,58
2013-11-04,월,0,1,1,2|5,충정로,00,39,162
2013-11-05,화,0,2,1,2|5,충정로,00,63,163
2013-11-06,수,0,3,1,2|5,충정로,00,79,177
2013-11-07,목,0,4,1,2|5,충정로,00,62,187
2013-11-08,금,0,5,1,2|5,충정로,00,91,284
2013-11-09,토,0,6,0,2|5,충정로,00,20,160
2013-11-10,일,0,0,0,2|5,충정로,00,1,16
2013-11-11,월,0,1,1,2|5,충정로,00,31,140
2013-11-12,화,0,2,1,2|5,충정로,00,56,162
2013-11-13,수,0,3,1,2|5,충정로,00,64,166
2013-11-14,목,0,4,1,2|5,충정로,00,57,211
2013-11-15,금,0,5,1,2|5,충정로,00,76,213
2013-11-16,토,0,6,0,2|5,충정로,00,33,105
2013-11-17,일,0,0,0,2|5,충정로,00,3,34
